,HHID,HH_Size,URBAN,District,State_code,Combined_multiplier
762,713521202,5,0,04,17,193.9
763,713521301,4,0,04,17,872.54
764,713522101,7,0,04,17,166.2
765,713522201,5,0,04,17,277.0
766,713522202,2,0,04,17,277.0
767,713522301,4,0,04,17,1135.69
768,713561101,7,0,05,17,243.71
769,713561102,5,0,05,17,243.71
770,713561201,5,0,05,17,572.71
771,713561202,5,0,05,17,572.71
772,713561203,6,0,05,17,572.71
773,713561204,8,0,05,17,572.71
774,713561301,5,0,05,17,536.15
775,713561302,8,0,05,17,536.15
776,713551101,5,0,05,17,150.12
777,713551102,5,0,05,17,150.12
778,713551201,5,0,05,17,728.06
779,713551202,4,0,05,17,728.06
780,713551203,3,0,05,17,728.06
781,713551204,4,0,05,17,728.06
782,713551301,4,0,05,17,780.6
783,713551302,6,0,05,17,780.6
784,713531101,5,0,05,17,54.35
785,713531102,6,0,05,17,54.35
786,713531201,4,0,05,17,18.12
787,713531202,5,0,05,17,18.12
788,713531203,5,0,05,17,18.12
789,713531204,7,0,05,17,18.12
790,713531301,5,0,05,17,1041.74
791,713531302,6,0,05,17,1041.74
792,713501101,4,0,06,17,649.5
793,713501102,5,0,06,17,649.5
794,713501201,5,0,06,17,446.53
795,713501202,3,0,06,17,446.53
796,713501203,6,0,06,17,446.53
797,713501204,5,0,06,17,446.53
798,713501301,4,0,06,17,1867.31
799,713501302,6,0,06,17,1867.31
800,713581101,7,0,06,17,207.36
801,713581102,6,0,06,17,207.36
802,713581201,5,0,06,17,196.99
803,713581202,6,0,06,17,196.99
804,713581203,6,0,06,17,196.99
805,713581204,6,0,06,17,196.99
806,713581301,5,0,06,17,2799.3
807,713581302,3,0,06,17,2799.3
808,713391101,5,0,06,17,138.46
809,713391102,5,0,06,17,138.46
810,713391201,6,0,06,17,530.74
811,713391202,6,0,06,17,530.74
812,713391203,7,0,06,17,530.74
813,713391204,7,0,06,17,530.74
814,713391301,7,0,06,17,384.59
815,713391302,8,0,06,17,384.59
816,713371101,4,0,06,17,202.2
817,713371201,4,0,06,17,1000.89
818,713371202,4,0,06,17,1000.89
819,713371301,5,0,06,17,121.32
820,713372101,3,0,06,17,404.4
821,713372201,4,0,06,17,1415.4
822,713372202,6,0,06,17,1415.4
823,713372301,4,0,06,17,727.92
824,713341101,5,0,06,17,41.23
825,713341201,8,0,06,17,245.3
826,713341202,6,0,06,17,245.3
827,713341301,4,0,06,17,28.86
828,713342101,7,0,06,17,263.85
829,713342201,4,0,06,17,972.94
830,713342202,5,0,06,17,972.94
831,713342301,6,0,06,17,461.74
832,713311101,5,0,07,17,222.47
833,713311102,7,0,07,17,222.47
834,713311201,1,0,07,17,255.84
835,713311202,1,0,07,17,255.84
836,713311203,6,0,07,17,255.84
837,713311204,6,0,07,17,255.84
838,713311301,6,0,07,17,867.61
839,713311302,3,0,07,17,867.61
840,713321101,5,0,07,17,124.75
841,713321102,7,0,07,17,124.75
842,713321201,1,0,07,17,237.02
843,713321202,1,0,07,17,237.02
844,713321203,6,0,07,17,237.02
845,713321204,6,0,07,17,237.02
846,713321301,6,0,07,17,636.2
847,713321302,3,0,07,17,636.2
848,713361101,7,0,07,17,91.07
849,713361201,5,0,07,17,91.07
850,713361202,6,0,07,17,91.07
851,713361301,10,0,07,17,728.58
852,713362101,5,0,07,17,156.13
853,713362201,10,0,07,17,182.15
854,713362202,5,0,07,17,182.15
855,713362301,10,0,07,17,1353.07
856,446971101,05,0,01,17,108.38
857,446971102,4,0,01,17,108.38
858,446971201,4,0,01,17,92.44
859,446971202,8,0,01,17,92.44
860,446971203,8,0,01,17,92.44
861,446971204,3,0,01,17,92.44
862,446971301,6,0,01,17,153.0
863,446971302,6,0,01,17,153.0
864,446941101,12,0,01,17,23.0
865,446911101,3,0,02,17,236.38
866,446911102,05,0,02,17,236.38
867,446911201,7,0,02,17,392.69
868,446911202,6,0,02,17,392.69
869,446911203,5,0,02,17,392.69
870,446911204,9,0,02,17,392.69
871,446911301,14,0,02,17,167.75
872,446911302,12,0,02,17,167.75
873,446921101,2,0,03,17,35.0
874,446921102,7,0,03,17,35.0
875,446921201,5,0,03,17,52.5
876,446921202,9,0,03,17,52.5
877,446921203,4,0,03,17,52.5
878,446921204,5,0,03,17,52.5
879,446921301,6,0,03,17,185.0
880,446921302,7,0,03,17,185.0
881,446961101,4,0,04,17,165.0
882,446961102,5,0,04,17,165.0
883,446961201,4,0,04,17,363.0
884,446961202,5,0,04,17,363.0
885,446961203,5,0,04,17,363.0
886,446961204,5,0,04,17,363.0
887,446961301,5,0,04,17,132.0
888,446961302,8,0,04,17,132.0
889,446951101,5,0,05,17,34.0
890,446951102,1,0,05,17,34.0
891,446951201,5,0,05,17,129.63
892,446951202,7,0,05,17,129.63
893,446951203,6,0,05,17,129.63
894,446951204,5,0,05,17,129.63
895,446951301,8,0,05,17,8.5
896,446951302,7,0,05,17,8.5
897,446931101,4,0,06,17,681.25
898,446931102,5,0,06,17,681.25
899,446931201,6,0,06,17,728.94
900,446931202,5,0,06,17,728.94
901,446931203,6,0,06,17,728.94
902,446931204,5,0,06,17,728.94
903,446931301,4,0,06,17,149.88
904,446931302,8,0,06,17,149.88
905,446901101,6,0,06,17,885.63
906,446901102,8,0,06,17,885.63
907,446901201,5,0,06,17,415.56
908,446901202,7,0,06,17,415.56
909,446901203,7,0,06,17,415.56
910,446901204,8,0,06,17,415.56
911,446901301,6,0,06,17,54.5
912,446901302,6,0,06,17,54.5
913,446981101,3,0,06,17,363.0
914,446981102,2,0,06,17,363.0
915,446981201,6,0,06,17,226.88
916,446981202,4,0,06,17,226.88
917,446981203,5,0,06,17,226.88
918,446981204,7,0,06,17,226.88
919,446981301,10,0,06,17,30.25
920,446981302,8,0,06,17,30.25
921,446791101,4,0,06,17,1063.38
922,446791102,3,0,06,17,1063.38
923,446791103,6,0,06,17,1063.38
924,446791104,5,0,06,17,1063.38
925,446791201,3,0,06,17,152.75
926,446791202,5,0,06,17,152.75
927,446791203,4,0,06,17,152.75
928,446791204,6,0,06,17,152.75
929,446771101,6,0,06,17,106.25
930,446771102,3,0,06,17,106.25
931,446771201,3,0,06,17,170.0
932,446771202,1,0,06,17,170.0
933,446771203,1,0,06,17,170.0
934,446771204,1,0,06,17,170.0
935,446771301,1,0,06,17,212.5
936,446771302,7,0,06,17,212.5
937,446741101,7,0,06,17,656.5
938,446741102,10,0,06,17,656.5
939,446741103,8,0,06,17,656.5
940,446741104,4,0,06,17,656.5
941,446741201,6,0,06,17,511.31
942,446741202,4,0,06,17,511.31
943,446741203,6,0,06,17,511.31
944,446741204,7,0,06,17,511.31
945,446711101,3,0,07,17,125.94
946,446711102,3,0,07,17,125.94
947,446711103,3,0,07,17,125.94
948,446711104,4,0,07,17,125.94
949,446711201,8,0,07,17,227.5
950,446711202,3,0,07,17,227.5
951,446711203,4,0,07,17,227.5
952,446711204,5,0,07,17,227.5
953,446721101,3,0,01,17,395.25
954,446721102,3,0,01,17,395.25
955,446721201,6,0,01,17,216.75
956,446721202,6,0,01,17,216.75
957,446721203,4,0,01,17,216.75
958,446721204,6,0,01,17,216.75
959,446721301,5,0,01,17,51.0
960,446721302,8,0,01,17,51.0
961,446761101,5,0,01,17,494.5
962,446761102,5,0,01,17,494.5
963,446761201,8,0,01,17,112.13
964,446761202,6,0,01,17,112.13
965,446761203,6,0,01,17,112.13
966,446761204,6,0,01,17,112.13
967,446761301,9,0,01,17,34.5
968,446761302,4,0,01,17,34.5
969,446751101,5,0,02,17,183.0
970,446751102,5,0,02,17,183.0
971,446751201,4,0,02,17,373.63
972,446751202,4,0,02,17,373.63
973,446751203,6,0,02,17,373.63
974,446751204,5,0,02,17,373.63
975,446751301,8,0,02,17,251.63
976,446751302,9,0,02,17,251.63
977,446731101,4,0,03,17,30.0
978,446731102,2,0,03,17,30.0
979,446731201,6,0,03,17,36.25
980,446731202,6,0,03,17,36.25
981,446731203,7,0,03,17,36.25
982,446731204,6,0,03,17,36.25
983,446731301,5,0,03,17,10.0
984,446731302,5,0,03,17,10.0
985,446701101,5,0,04,17,203.5
986,446701102,3,0,04,17,203.5
987,446701103,4,0,04,17,203.5
988,446701104,3,0,04,17,203.5
989,446701201,7,0,04,17,286.0
990,446701202,7,0,04,17,286.0
991,446701203,5,0,04,17,286.0
992,446701204,6,0,04,17,286.0
993,446781101,1,0,05,17,127.5
994,446781102,4,0,05,17,127.5
995,446781201,8,0,05,17,140.25
996,446781202,3,0,05,17,140.25
997,446781203,7,0,05,17,140.25
998,446781204,5,0,05,17,140.25
999,446781301,9,0,05,17,85.0
1000,446781302,8,0,05,17,85.0
1001,446491101,3,0,06,17,531.38
1002,446491102,4,0,06,17,531.38
1003,446491201,9,0,06,17,149.88
1004,446491202,9,0,06,17,149.88
1005,446491203,8,0,06,17,149.88
1006,446491204,6,0,06,17,149.88
1007,446491301,10,0,06,17,40.88
1008,446491302,7,0,06,17,40.88
1009,446471101,5,0,06,17,388.31
1010,446471102,6,0,06,17,388.31
1011,446471103,4,0,06,17,388.31
1012,446471104,3,0,06,17,388.31
1013,446471201,3,0,06,17,660.81
1014,446471202,5,0,06,17,660.81
1015,446471203,9,0,06,17,660.81
1016,446471204,3,0,06,17,660.81
1017,446441101,5,0,06,17,605.0
1018,446441102,7,0,06,17,605.0
1019,446441201,10,0,06,17,310.06
1020,446441202,4,0,06,17,310.06
1021,446441203,5,0,06,17,310.06
1022,446441204,4,0,06,17,310.06
1023,446441301,4,0,06,17,30.25
1024,446441302,4,0,06,17,30.25
1025,446411101,5,0,06,17,141.0
1026,446411102,3,0,06,17,141.0
1027,446411103,4,0,06,17,141.0
1028,446411104,3,0,06,17,141.0
1029,446411201,6,0,06,17,487.63
1030,446411202,5,0,06,17,487.63
1031,446411203,3,0,06,17,487.63
1032,446411204,5,0,06,17,487.63
1033,446421101,2,0,06,17,398.44
1034,446421102,5,0,06,17,398.44
1035,446421103,3,0,06,17,398.44
1036,446421104,1,0,06,17,398.44
1037,446421201,9,0,06,17,276.25
1038,446421202,5,0,06,17,276.25
1039,446421203,6,0,06,17,276.25
1040,446421204,1,0,06,17,276.25
1041,446461101,4,0,06,17,656.5
1042,446461102,4,0,06,17,656.5
1043,446461103,3,0,06,17,656.5
1044,446461104,2,0,06,17,656.5
1045,446461201,5,0,06,17,511.31
1046,446461202,5,0,06,17,511.31
1047,446461203,5,0,06,17,511.31
1048,446461204,6,0,06,17,511.31
1049,446451101,1,0,07,17,552.5
1050,446451102,1,0,07,17,552.5
1051,446451201,2,0,07,17,446.88
1052,446451202,3,0,07,17,446.88
1053,446451203,8,0,07,17,446.88
1054,446451204,5,0,07,17,446.88
1055,446451301,11,0,07,17,495.63
1056,446451302,11,0,07,17,495.63
1057,446431101,1,0,01,17,242.25
1058,446431102,2,0,01,17,242.25
1059,446431201,4,0,01,17,219.94
1060,446431202,3,0,01,17,219.94
1061,446431203,4,0,01,17,219.94
1062,446431204,5,0,01,17,219.94
1063,446431301,8,0,01,17,89.25
1064,446431302,7,0,01,17,89.25
1065,446401101,5,0,01,17,339.25
1066,446401102,5,0,01,17,339.25
1067,446401201,5,0,01,17,138.0
1068,446401202,7,0,01,17,138.0
1069,446401203,7,0,01,17,138.0
1070,446401204,13,0,01,17,138.0
1071,446401301,10,0,01,17,69.0
1072,446401302,8,0,01,17,69.0
1073,446481101,4,0,02,17,266.88
1074,446481102,4,0,02,17,266.88
1075,446481201,6,0,02,17,274.5
1076,446481202,5,0,02,17,274.5
1077,446481203,7,0,02,17,274.5
1078,446481204,5,0,02,17,274.5
1079,446481301,7,0,02,17,373.63
1080,446481302,9,0,02,17,373.63
1081,446191101,4,0,03,17,55.0
1082,446191102,4,0,03,17,55.0
1083,446191201,4,0,03,17,90.0
1084,446191202,5,0,03,17,90.0
1085,446191203,3,0,03,17,90.0
1086,446191204,8,0,03,17,90.0
1087,446191301,8,0,03,17,60.0
1088,446191302,7,0,03,17,60.0
1089,446171101,4,0,04,17,165.0
1090,446171102,2,0,04,17,165.0
1091,446171201,8,0,04,17,429.0
1092,446171202,4,0,04,17,429.0
1093,446171203,5,0,04,17,429.0
1094,446171204,6,0,04,17,429.0
1095,446171301,11,0,04,17,55.0
1096,446171302,8,0,04,17,55.0
1097,446141101,5,0,05,17,142.38
1098,446141102,6,0,05,17,142.38
1099,446141103,6,0,05,17,142.38
1100,446141104,3,0,05,17,142.38
1101,446141201,3,0,05,17,119.0
1102,446141202,6,0,05,17,119.0
1103,446141203,5,0,05,17,119.0
1104,446141204,4,0,05,17,119.0
1105,446111101,6,0,06,17,54.5
1106,446111102,2,0,06,17,54.5
1107,446111103,7,0,06,17,54.5
1108,446111104,7,0,06,17,54.5
1109,446111201,4,0,06,17,531.38
1110,446111202,3,0,06,17,531.38
1111,446111203,5,0,06,17,531.38
1112,446111204,8,0,06,17,531.38
1113,446121101,3,0,06,17,265.69
1114,446121102,8,0,06,17,265.69
1115,446121103,6,0,06,17,265.69
1116,446121104,6,0,06,17,265.69
1117,446121201,8,0,06,17,551.81
1118,446121202,9,0,06,17,551.81
1119,446121203,4,0,06,17,551.81
1120,446121204,11,0,06,17,551.81
1121,446161101,5,0,06,17,98.31
1122,446161102,3,0,06,17,98.31
1123,446161103,1,0,06,17,98.31
1124,446161104,3,0,06,17,98.31
1125,446161201,6,0,06,17,45.38
1126,446161202,4,0,06,17,45.38
1127,446161203,7,0,06,17,45.38
1128,446161204,6,0,06,17,45.38
1129,446151101,3,0,06,17,117.5
1130,446151102,4,0,06,17,117.5
1131,446151103,4,0,06,17,117.5
1132,446151104,6,0,06,17,117.5
1133,446151201,4,0,06,17,317.25
1134,446151202,5,0,06,17,317.25
1135,446151203,7,0,06,17,317.25
1136,446151204,3,0,06,17,317.25
1137,446131101,2,0,06,17,892.5
1138,446131102,1,0,06,17,892.5
1139,446131103,1,0,06,17,892.5
1140,446131104,1,0,06,17,892.5
1141,446131105,1,0,06,17,892.5
1142,446131106,1,0,06,17,892.5
1143,446131201,3,0,06,17,21.25
1144,446131202,6,0,06,17,21.25
1145,446101101,3,0,06,17,606.0
1146,446101102,5,0,06,17,606.0
1147,446101201,4,0,06,17,220.94
1148,446101202,3,0,06,17,220.94
1149,446101203,3,0,06,17,220.94
1150,446101204,6,0,06,17,220.94
1151,446101301,5,0,06,17,113.63
1152,446101302,3,0,06,17,113.63
1153,446181101,5,0,07,17,89.38
1154,446181102,3,0,07,17,89.38
1155,446181103,5,0,07,17,89.38
1156,446181104,5,0,07,17,89.38
1157,446181201,9,0,07,17,235.63
1158,446181202,8,0,07,17,235.63
1159,446181203,13,0,07,17,235.63
1160,446181204,10,0,07,17,235.63
1161,446291101,3,0,01,17,637.5
1162,446291102,2,0,01,17,637.5
1163,446291201,4,0,01,17,366.56
1164,446291202,6,0,01,17,366.56
1165,446291203,4,0,01,17,366.56
1166,446291204,6,0,01,17,366.56
1167,446291301,12,0,01,17,63.75
1168,446291302,10,0,01,17,63.75
1169,446271101,13,0,01,17,11.5
1170,446271201,6,0,01,17,11.5
1171,446241101,7,0,02,17,213.5
1172,446241102,4,0,02,17,213.5
1173,446241201,4,0,02,17,221.13
1174,446241202,5,0,02,17,221.13
1175,446241203,7,0,02,17,221.13
1176,446241204,6,0,02,17,221.13
1177,446241301,7,0,02,17,76.25
1178,446241302,8,0,02,17,76.25
1179,446211101,2,0,03,17,47.5
1180,446211102,1,0,03,17,47.5
1181,446211201,4,0,03,17,26.25
1182,446211202,5,0,03,17,26.25
1183,446211203,4,0,03,17,26.25
1184,446211204,4,0,03,17,26.25
1185,446211301,7,0,03,17,30.0
1186,446211302,5,0,03,17,30.0
1187,446221101,3,0,04,17,99.0
1188,446221102,1,0,04,17,99.0
1189,446221201,6,0,04,17,203.5
1190,446221202,7,0,04,17,203.5
1191,446221203,11,0,04,17,203.5
1192,446221204,8,0,04,17,203.5
1193,446221301,13,0,04,17,22.0
1194,446221302,12,0,04,17,22.0
1195,446261101,2,0,05,17,76.5
1196,446261102,2,0,05,17,76.5
1197,446261201,8,0,05,17,68.0
1198,446261202,5,0,05,17,68.0
1199,446261203,8,0,05,17,68.0
1200,446261204,5,0,05,17,68.0
1201,446261301,4,0,05,17,29.75
1202,446261302,5,0,05,17,29.75
1203,446251101,1,0,06,17,136.25
1204,446251102,5,0,06,17,136.25
1205,446251103,1,0,06,17,136.25
1206,446251104,2,0,06,17,136.25
1207,446251201,6,0,06,17,218.0
1208,446251202,3,0,06,17,218.0
1209,446251203,4,0,06,17,218.0
1210,446251204,4,0,06,17,218.0
1211,446231101,5,0,06,17,422.38
1212,446231102,2,0,06,17,422.38
1213,446231103,7,0,06,17,422.38
1214,446231104,10,0,06,17,422.38
1215,446231201,5,0,06,17,946.94
1216,446231202,10,0,06,17,946.94
1217,446231203,4,0,06,17,946.94
1218,446231204,4,0,06,17,946.94
1219,446201101,3,0,06,17,741.13
1220,446201102,3,0,06,17,741.13
1221,446201103,5,0,06,17,741.13
1222,446201104,5,0,06,17,741.13
1223,446201201,5,0,06,17,151.25
1224,446201202,4,0,06,17,151.25
1225,446201203,5,0,06,17,151.25
1226,446201204,5,0,06,17,151.25
1227,446281101,7,0,06,17,211.5
1228,446281102,8,0,06,17,211.5
1229,446281103,3,0,06,17,211.5
1230,446281104,6,0,06,17,211.5
1231,446281201,5,0,06,17,423.0
1232,446281202,4,0,06,17,423.0
1233,446281203,4,0,06,17,423.0
1234,446281204,4,0,06,17,423.0
1235,446691101,8,0,06,17,201.88
1236,446691102,4,0,06,17,201.88
1237,446691103,1,0,06,17,201.88
1238,446691104,3,0,06,17,201.88
1239,446691201,4,0,06,17,510.0
1240,446691202,4,0,06,17,510.0
1241,446691203,3,0,06,17,510.0
1242,446691204,2,0,06,17,510.0
1243,446671101,6,0,06,17,138.88
1244,446671102,6,0,06,17,138.88
1245,446671103,2,0,06,17,138.88
1246,446671104,5,0,06,17,138.88
1247,446671201,3,0,06,17,284.06
1248,446671202,8,0,06,17,284.06
1249,446671203,4,0,06,17,284.06
1250,446671204,3,0,06,17,284.06
1251,446641101,3,0,07,17,308.75
1252,446641102,4,0,07,17,308.75
1253,446641201,6,0,07,17,260.0
1254,446641202,9,0,07,17,260.0
1255,446641203,7,0,07,17,260.0
1256,446641204,9,0,07,17,260.0
1257,446641301,11,0,07,17,138.13
1258,446641302,10,0,07,17,138.13
1259,799971101,9,0,09,01,505.49
1260,799971102,5,0,09,01,505.49
1261,799971201,7,0,09,01,732.96
1262,799971202,6,0,09,01,732.96
1263,799971203,5,0,09,01,732.96
1264,799971204,6,0,09,01,732.96
1265,799971301,8,0,09,01,353.85
1266,799971302,4,0,09,01,353.85
1267,799941101,3,0,09,01,137.43
1268,799941201,8,0,09,01,522.24
1269,799941202,8,0,09,01,522.24
1270,799941301,3,0,09,01,219.89
1271,799942101,9,0,09,01,742.12
1272,799942201,9,0,09,01,1113.18
1273,799942202,8,0,09,01,1113.18
1274,799942301,4,0,09,01,494.75
1275,799911101,4,0,09,01,181.3
1276,799911201,5,0,09,01,190.36
1277,799911202,4,0,09,01,190.36
1278,799911301,3,0,09,01,489.5
1279,799912101,3,0,09,01,543.89
1280,799912201,4,0,09,01,815.83
1281,799912202,7,0,09,01,815.83
1282,799912301,6,0,09,01,3263.32
1283,799921101,6,0,09,01,130.62
1284,799921201,4,0,09,01,143.68
1285,799921202,4,0,09,01,143.68
1286,799921301,4,0,09,01,352.67
1287,799922101,5,0,09,01,731.47
1288,799922201,5,0,09,01,320.02
1289,799922202,4,0,09,01,320.02
1290,799922301,3,0,09,01,3108.73
1291,799961101,7,0,09,01,71.36
1292,799961201,5,0,09,01,196.25
1293,799961202,5,0,09,01,196.25
1294,799961301,8,0,09,01,142.73
1295,799962101,5,0,09,01,392.5
1296,799962201,4,0,09,01,1324.67
1297,799962202,9,0,09,01,1324.67
1298,799962301,2,0,09,01,1275.61
1299,799951101,5,0,09,01,55.41
1300,799951201,6,0,09,01,138.52
1301,799951202,6,0,09,01,138.52
1302,799951301,6,0,09,01,83.11
1303,799952101,7,0,09,01,365.69
1304,799952201,5,0,09,01,1066.58
1305,799952202,8,0,09,01,1066.58
1306,799952301,3,0,09,01,731.37
1307,799901101,5,0,10,01,348.92
1308,799901201,5,0,10,01,488.49
1309,799901202,2,0,10,01,488.49
1310,799901301,7,0,10,01,732.73
1311,799902101,2,0,10,01,837.41
1312,799902201,7,0,10,01,1517.8
1313,799902202,4,0,10,01,1517.8
1314,799902301,5,0,10,01,732.73
1315,799981101,6,0,10,01,71.15
1316,799981201,4,0,10,01,168.98
1317,799981202,4,0,10,01,168.98
1318,799981301,6,0,10,01,426.89
1319,799982101,5,0,10,01,800.42
1320,799982201,7,0,10,01,1520.8
1321,799982202,5,0,10,01,1520.8
1322,799982301,7,0,10,01,3041.6
1323,799791101,5,0,10,01,88.65
1324,799791201,4,0,10,01,66.48
1325,799791202,5,0,10,01,66.48
1326,799791301,3,0,10,01,664.82
1327,799792101,4,0,10,01,413.67
1328,799792201,3,0,10,01,310.25
1329,799792202,6,0,10,01,310.25
1330,799792301,5,0,10,01,4653.76
1331,799771101,8,0,10,01,28.09
1332,799771201,5,0,10,01,93.63
1333,799771202,6,0,10,01,93.63
1334,799771301,4,0,10,01,374.52
1335,799772101,4,0,10,01,337.07
1336,799772201,6,0,10,01,547.74
1337,799772202,5,0,10,01,547.74
1338,799772301,3,0,10,01,2359.47
1339,799741101,1,0,10,01,45.67
1340,799741201,6,0,10,01,98.2
1341,799741202,7,0,10,01,98.2
1342,799741301,6,0,10,01,54.81
1343,799742101,5,0,10,01,863.2
1344,799742201,3,0,10,01,1534.58
1345,799742202,5,0,10,01,1534.58
1346,799742301,5,0,10,01,1342.76
1347,799711101,6,0,11,01,105.16
1348,799711201,2,0,11,01,368.07
1349,799711202,2,0,11,01,368.07
1350,799711301,5,0,11,01,1025.32
1351,799712101,6,0,11,01,473.23
1352,799712201,6,0,11,01,907.01
1353,799712202,4,0,11,01,907.01
1354,799712301,9,0,11,01,1419.67
1355,799721101,5,0,11,01,48.68
1356,799721102,6,0,11,01,48.68
1357,799721201,5,0,11,01,77.89
1358,799721202,6,0,11,01,77.89
1359,799721301,1,0,11,01,214.18
1360,799722201,2,0,11,01,292.06
1361,799722202,4,0,11,01,292.06
1362,799722301,6,0,11,01,3621.54
1363,799761101,10,0,11,01,30.14
1364,799761201,7,0,11,01,123.58
1365,799761202,3,0,11,01,123.58
1366,799761301,5,0,11,01,24.11
1367,799762101,5,0,11,01,940.38
1368,799762201,6,0,11,01,3212.97
1369,799762202,6,0,11,01,3212.97
1370,799762301,4,0,11,01,2350.96
1371,799751101,4,0,12,01,353.69
1372,799751102,4,0,12,01,353.69
1373,799751201,2,0,12,01,618.96
1374,799751202,4,0,12,01,618.96
1375,799751203,4,0,12,01,618.96
1376,799751204,4,0,12,01,618.96
1377,799751301,3,0,12,01,1803.82
1378,799751302,3,0,12,01,1803.82
1379,799731101,5,0,12,01,94.55
1380,799731201,5,0,12,01,508.19
1381,799731202,7,0,12,01,508.19
1382,799731301,1,0,12,01,189.1
1383,799732101,4,0,12,01,378.19
1384,799732201,4,0,12,01,2080.02
1385,799732202,4,0,12,01,2080.02
1386,799732301,7,0,12,01,1890.93
1387,799701101,6,0,12,01,62.19
1388,799701201,1,0,12,01,143.03
1389,799701202,5,0,12,01,143.03
1390,799701301,6,0,12,01,360.67
1391,799702101,8,0,12,01,696.46
1392,799702201,6,0,12,01,497.47
1393,799702202,5,0,12,01,497.47
1394,799702301,6,0,12,01,3084.32
1395,799781101,9,0,12,01,63.99
1396,799781201,7,0,12,01,76.78
1397,799781202,3,0,12,01,76.78
1398,799781301,4,0,12,01,172.76
1399,799782101,5,0,12,01,870.17
1400,799782201,3,0,12,01,1577.18
1401,799782202,5,0,12,01,1577.18
1402,799782301,3,0,12,01,1522.8
1403,799491101,6,0,13,01,625.51
1404,799491102,8,0,13,01,625.51
1405,799491201,4,0,13,01,781.89
1406,799491202,4,0,13,01,781.89
1407,799491203,4,0,13,01,781.89
1408,799491204,7,0,13,01,781.89
1409,799491301,5,0,13,01,1063.37
1410,799491302,8,0,13,01,1063.37
1411,799471101,5,0,13,01,298.85
1412,799471102,6,0,13,01,298.85
1413,799471201,9,0,13,01,851.73
1414,799471202,5,0,13,01,851.73
1415,799471203,5,0,13,01,851.73
1416,799471204,8,0,13,01,851.73
1417,799471301,7,0,13,01,1374.72
1418,799471302,6,0,13,01,1374.72
1419,799441101,3,0,13,01,202.51
1420,799441102,5,0,13,01,202.51
1421,799441201,6,0,13,01,1711.2
1422,799441202,5,0,13,01,1711.2
1423,799441203,4,0,13,01,1711.2
1424,799441204,6,0,13,01,1711.2
1425,799441301,5,0,13,01,648.03
1426,799441302,6,0,13,01,648.03
1427,799411101,5,0,13,01,251.73
1428,799411201,5,0,13,01,792.93
1429,799411202,4,0,13,01,792.93
1430,799411301,5,0,13,01,1485.18
1431,799412101,3,0,13,01,2768.97
1432,799412201,7,0,13,01,12460.36
1433,799412202,2,0,13,01,12460.36
1434,799412301,5,0,13,01,10245.18
1435,799421101,4,0,13,01,141.43
1436,799421201,3,0,13,01,1187.97
1437,799421202,1,0,13,01,1187.97
1438,799421301,5,0,13,01,84.86
1439,799422101,6,0,13,01,707.13
1440,799422201,3,0,13,01,3111.35
1441,799422202,4,0,13,01,3111.35
1442,799422301,5,0,13,01,1131.4
1443,799461101,5,0,13,01,95.85
1444,799461201,5,0,13,01,551.11
1445,799461202,5,0,13,01,551.11
1446,799461301,3,0,13,01,52.72
1447,799461302,7,0,13,01,52.72
